Wallet Address,Date,Balance
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/06/19,0.24999999977245727
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/06/20,0.24999999977576762
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/06/21,0.24999999962831165
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/06/22,0.24999999971992845
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/06/23,0.24999999967497208
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/06/24,0.24999999977311532
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/06/25,0.2499999997399149
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/06/26,0.24999999954470586
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/06/27,0.24999999970747544
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/06/28,0.24999999969262515
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/06/29,0.24999999966375314
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/06/30,0.24999999979040932
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/07/01,0.24999999961115082
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/07/02,0.2499999997525552
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/07/03,0.24999999974963913
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/07/04,0.2499999996959286
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/07/05,0.2499999996832353
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/07/06,0.24999999965597847
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/07/07,0.2499999997912327
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/07/08,0.24999999968296086
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/07/09,0.24999999966815045
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/07/10,0.24999999963164485
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/07/11,0.24999999975687792
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/07/12,0.24999999971498274
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/07/13,0.24999999968434136
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/07/14,0.24999999964175906
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/07/15,0.24999999974450396
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/07/16,0.24999999972468
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/07/17,0.2499999998029405
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/07/18,0.24999999967955883
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/07/19,0.24999999968724818
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/07/20,0.24999999966837855
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/07/21,0.249999999648301
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/07/22,0.24999999971845646
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/07/23,0.24999999966823266
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/07/24,0.24999999976409157
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/07/25,0.24999999976205917
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/07/26,0.2499999996328452
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/07/27,0.24999999971674375
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/07/28,0.24999999969674783
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/07/29,0.24999999971485445
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/07/30,0.24999999969979825
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/07/31,0.24999999969507716
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/08/01,0.24999999968530418
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/08/02,0.24999999954623617
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/08/03,0.24999999974708273
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/08/04,0.24999999965520606
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/08/05,0.24999999963841815
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/08/06,0.24999999974598636
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/08/07,0.24999999975543988
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/08/08,0.2499999996187893
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/08/09,0.24999999960429328
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/08/10,0.24999999972681763
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/08/11,0.2499999997031712
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/08/12,0.24999999966985628
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/08/13,0.24999999977977852
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/08/14,0.2499999997605761
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/08/15,0.2499999995853396
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/08/16,0.24999999975013054
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/08/17,0.24999999964263223
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/08/18,0.24999999961312383
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/08/19,0.24999999977413095
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/08/20,0.2499999997564535
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/08/21,0.24999999964475086
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/08/22,0.24999999965962735
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/08/23,0.2499999997933978
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/08/24,0.24999999965958156
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/08/25,0.24999999960848887
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/08/26,0.24999999975806272
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/08/27,0.2499999997733381
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/08/28,0.24999999962886557
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/08/29,0.24999999964450287
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/08/30,0.2499999996953947
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/08/31,0.24999999970408898
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/09/01,0.24999999969144493
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/09/02,0.2499999996965409
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/09/03,0.2499999997457145
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/09/04,0.2499999997309608
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/09/05,0.24999999956004043
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/09/06,0.24999999971278
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/09/07,0.2499999997009811
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/09/08,0.2499999996884405
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/09/09,0.2499999996407606
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/09/10,0.24999999958825936
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/09/11,0.2499999997450064
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/09/12,0.24999999974411138
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/09/13,0.2499999995764817
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/09/14,0.24999999968090433
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/09/15,0.249999999664152
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/09/16,0.2499999997745331
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/09/17,0.24999999966641445
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/09/18,0.2499999996661677
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/09/19,0.24999999962268774
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/09/20,0.2499999997642266
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/09/21,0.24999999977689638
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/09/22,0.2499999996215864
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/09/23,0.24999999963331182
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/09/24,0.24999999976688989
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/09/25,0.24999999974835657
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/09/26,0.24999999956523006
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/09/27,0.24999999972973136
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/09/28,0.24999999973760376
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/09/29,0.24999999962410646
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/09/30,0.24999999961858452
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/10/01,0.2499999997657303
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/10/02,0.2499999997556577
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/10/03,0.24999999960951752
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/10/04,0.2499999996260527
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/10/05,0.2499999997834498
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/10/06,0.24999999966326086
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/10/07,0.2499999996744649
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/10/08,0.24999999965624015
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/10/09,0.2499999996690927
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/10/10,0.24999999964582034
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/10/11,0.2499999996332422
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/10/12,0.24999999978093174
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/10/13,0.24999999963072247
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/10/14,0.2499999997778417
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/10/15,0.2499999996543561
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/10/16,0.24999999963122044
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/10/17,0.249999999627721
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/10/18,0.24999999978698964
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/10/19,0.24999999963654748
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/10/20,0.24999999975714343
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/10/21,0.24999999975489143
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/10/22,0.24999999956699503
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/10/23,0.24999999971106548
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/10/24,0.24999999971513154
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/10/25,0.2499999997806667
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/10/26,0.24999999962069858
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/10/27,0.24999999972445977
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/10/28,0.24999999970586056
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/10/29,0.2499999997080183
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/10/30,0.24999999968461378
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/10/31,0.24999999964286926
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/11/01,0.24999999962932976
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/11/02,0.24999999976955134
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/11/03,0.2499999995803319
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/11/04,0.2499999997329622
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/11/05,0.24999999973686035
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/11/06,0.2499999995649157
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/11/07,0.2499999997104444
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/11/08,0.24999999974752588
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/11/09,0.2499999995456159
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/11/10,0.2499999996937856
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/11/11,0.24999999973619538
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/11/12,0.24999999972431478
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/11/13,0.2499999997360514
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/11/14,0.24999999960548966
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/11/15,0.24999999973537218
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/11/16,0.24999999970079229
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/11/17,0.24999999974288384
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/11/18,0.24999999964703576
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/11/19,0.24999999959200336
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/11/20,0.2499999997451642
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/11/21,0.24999999974935916
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/11/22,0.24999999974237658
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/11/23,0.2499999995440281
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/11/24,0.2499999997430653
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/11/25,0.2499999997278671
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/11/26,0.2499999997217804
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/11/27,0.2499999997337838
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/11/28,0.24999999961091393
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/11/29,0.24999999957568267
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/11/30,0.24999999972198456
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/12/01,0.2499999997918358
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/12/02,0.249999999696931
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/12/03,0.2499999997922397
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/12/04,0.2499999996450321
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/12/05,0.24999999960411545
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/12/06,0.2499999997710071
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/12/07,0.24999999966423087
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/12/08,0.24999999955338967
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/12/09,0.2499999997522087
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/12/10,0.24999999959796235
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/12/11,0.24999999979779702
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/12/12,0.24999999969896572
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/12/13,0.24999999958613306
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/12/14,0.249999999757596
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/12/15,0.24999999962043606
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/12/16,0.24999999967400643
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/12/17,0.249999999641528
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/12/18,0.24999999975526205
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/12/19,0.24999999965588085
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/12/20,0.249999999718015
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/12/21,0.249999999734811
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/12/22,0.24999999956898328
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/12/23,0.2499999996320962
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/12/24,0.24999999974006287
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/12/25,0.24999999963217306
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/12/26,0.2499999996145918
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/12/27,0.2499999997573973
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/12/28,0.24999999963250574
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/12/29,0.24999999966028716
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/12/30,0.2499999996719462
0x17f1a51da68d27c94d2a51d92b27b5bd4718b986,2022/12/31,0.24999999968798767
0xc88f7666330b4b511358b7742dc2a3234710e7b1,2022/01/01,0.0012841946924856621
0xc88f7666330b4b511358b7742dc2a3234710e7b1,2022/01/02,0.0015276361162767902
0xc88f7666330b4b511358b7742dc2a3234710e7b1,2022/01/03,0.0009612273241772315
0xc88f7666330b4b511358b7742dc2a3234710e7b1,2022/01/04,0.001045565325963534
0xc88f7666330b4b511358b7742dc2a3234710e7b1,2022/01/05,0.0010840165480931314
0xc88f7666330b4b511358b7742dc2a3234710e7b1,2022/01/06,0.0011464421202268763
0xc88f7666330b4b511358b7742dc2a3234710e7b1,2022/01/07,0.0013797120306107437
0xc88f7666330b4b511358b7742dc2a3234710e7b1,2022/01/08,0.0014607586366333233
0xc88f7666330b4b511358b7742dc2a3234710e7b1,2022/01/09,0.001482460571318488
0xc88f7666330b4b511358b7742dc2a3234710e7b1,2022/01/10,0.0015676066647554293
0xc88f7666330b4b511358b7742dc2a3234710e7b1,2022/01/11,0.0015548134498138228
0xc88f7666330b4b511358b7742dc2a3234710e7b1,2022/01/12,0.0016108183183197867
0xc88f7666330b4b511358b7742dc2a3234710e7b1,2022/01/13,0.0016179138065748394
0xc88f7666330b4b511358b7742dc2a3234710e7b1,2022/01/14,0.0018705610804680753
0xc88f7666330b4b511358b7742dc2a3234710e7b1,2022/01/15,0.0011536915596744824
0xc88f7666330b4b511358b7742dc2a3234710e7b1,2022/01/16,0.001214142712470009
0xc88f7666330b4b511358b7742dc2a3234710e7b1,2022/01/17,0.0011542698458491373
0xc88f7666330b4b511358b7742dc2a3234710e7b1,2022/01/18,0.0012089878218630589
0xc88f7666330b4b511358b7742dc2a3234710e7b1,2022/01/19,0.0013665247758641822
0xc88f7666330b4b511358b7742dc2a3234710e7b1,2022/01/20,0.0015339758745983125
0xc88f7666330b4b511358b7742dc2a3234710e7b1,2022/01/21,0.0007094039162210363
0xc88f7666330b4b511358b7742dc2a3234710e7b1,2022/01/22,0.00332905009469405
0xc88f7666330b4b511358b7742dc2a3234710e7b1,2022/01/23,0.0036771494931162312
0xc88f7666330b4b511358b7742dc2a3234710e7b1,2022/01/24,0.0036122240991532037
0xc88f7666330b4b511358b7742dc2a3234710e7b1,2022/01/25,0.003254338308452563
0xc88f7666330b4b511358b7742dc2a3234710e7b1,2022/01/26,0.004189230104860381
0xc88f7666330b4b511358b7742dc2a3234710e7b1,2022/01/27,0.002950902945465508
0xc88f7666330b4b511358b7742dc2a3234710e7b1,2022/01/28,0.004034199257862149
0xc88f7666330b4b511358b7742dc2a3234710e7b1,2022/01/29,0.003526978903784367
0xc88f7666330b4b511358b7742dc2a3234710e7b1,2022/01/30,0.004504196608971394
0xc88f7666330b4b511358b7742dc2a3234710e7b1,2022/01/31,0.0031193144134691216
0xc88f7666330b4b511358b7742dc2a3234710e7b1,2022/02/01,0.002991523545976634
0xc88f7666330b4b511358b7742dc2a3234710e7b1,2022/02/02,0.0020607024573509477
0xc88f7666330b4b511358b7742dc2a3234710e7b1,2022/02/03,0.0022563852435939172
0xc88f7666330b4b511358b7742dc2a3234710e7b1,2022/02/04,0.0023724453101339124
0xc88f7666330b4b511358b7742dc2a3234710e7b1,2022/02/05,0.0019036781017402892
0xc88f7666330b4b511358b7742dc2a3234710e7b1,2022/02/06,0.001283891552122157
0xc88f7666330b4b511358b7742dc2a3234710e7b1,2022/02/07,0.0026769987549914434
0xc88f7666330b4b511358b7742dc2a3234710e7b1,2022/02/08,0.002615893659131209
0xc88f7666330b4b511358b7742dc2a3234710e7b1,2022/02/09,0.002575478046686072
0xc88f7666330b4b511358b7742dc2a3234710e7b1,2022/02/10,0.0028407409436817478
0xc88f7666330b4b511358b7742dc2a3234710e7b1,2022/02/11,0.0022961283235848943
0xc88f7666330b4b511358b7742dc2a3234710e7b1,2022/02/12,0.002140572127958363
0xc88f7666330b4b511358b7742dc2a3234710e7b1,2022/02/13,0.002533309042483021
0xc88f7666330b4b511358b7742dc2a3234710e7b1,2022/02/14,0.002852893442678367
0xc88f7666330b4b511358b7742dc2a3234710e7b1,2022/02/15,0.0021368407780543476
0xc88f7666330b4b511358b7742dc2a3234710e7b1,2022/02/16,0.002528247243852508
0xc88f7666330b4b511358b7742dc2a3234710e7b1,2022/02/17,0.0027624132583064648
0xc88f7666330b4b511358b7742dc2a3234710e7b1,2022/02/18,0.0031034852562444996
0xc88f7666330b4b511358b7742dc2a3234710e7b1,2022/02/19,0.002339883220261704
0xc88f7666330b4b511358b7742dc2a3234710e7b1,2022/02/20,0.0025467996081491246
0xc88f7666330b4b511358b7742dc2a3234710e7b1,2022/02/21,0.0029660317826282687
0xc88f7666330b4b511358b7742dc2a3234710e7b1,2022/02/22,0.0017981329640434033
0xc88f7666330b4b511358b7742dc2a3234710e7b1,2022/02/23,0.002202530916979439
0xc88f7666330b4b511358b7742dc2a3234710e7b1,2022/02/24,0.0022232164501211024
0xc88f7666330b4b511358b7742dc2a3234710e7b1,2022/02/25,0.0029203726114058674
0xc88f7666330b4b511358b7742dc2a3234710e7b1,2022/02/26,0.0034773148454173074
0xc88f7666330b4b511358b7742dc2a3234710e7b1,2022/02/27,0.0036535034944657806
0xc88f7666330b4b511358b7742dc2a3234710e7b1,2022/02/28,0.0027123564859098614
0xc88f7666330b4b511358b7742dc2a3234710e7b1,2022/03/01,0.003264994476051083
0xc88f7666330b4b511358b7742dc2a3234710e7b1,2022/03/02,0.0024640715042887804
0xc88f7666330b4b511358b7742dc2a3234710e7b1,2022/03/03,0.0030022274249173917
0xc88f7666330b4b511358b7742dc2a3234710e7b1,2022/03/04,0.0033366330216507197
0xc88f7666330b4b511358b7742dc2a3234710e7b1,2022/03/05,0.0034458850689159603
0xc88f7666330b4b511358b7742dc2a3234710e7b1,2022/03/06,0.00232577090911608
0xc88f7666330b4b511358b7742dc2a3234710e7b1,2022/03/07,0.0026645697558558635
0xc88f7666330b4b511358b7742dc2a3234710e7b1,2022/03/08,0.0028466237075158523
0xc88f7666330b4b511358b7742dc2a3234710e7b1,2022/03/09,0.002967218071993754
0xc88f7666330b4b511358b7742dc2a3234710e7b1,2022/03/10,0.0035796226593077427
0xc88f7666330b4b511358b7742dc2a3234710e7b1,2022/03/11,0.003945483062760618
0xc88f7666330b4b511358b7742dc2a3234710e7b1,2022/03/12,0.004559738318097489
0xc88f7666330b4b511358b7742dc2a3234710e7b1,2022/03/13,0.004708264137983669
0xc88f7666330b4b511358b7742dc2a3234710e7b1,2022/03/14,0.0034442612097307194
0xc88f7666330b4b511358b7742dc2a3234710e7b1,2022/03/15,0.003510399456513631
0xc88f7666330b4b511358b7742dc2a3234710e7b1,2022/03/16,0.0036743391645830768
0xc88f7666330b4b511358b7742dc2a3234710e7b1,2022/03/17,0.004035058499680613
0xc88f7666330b4b511358b7742dc2a3234710e7b1,2022/03/18,0.004255653767265371
0xc88f7666330b4b511358b7742dc2a3234710e7b1,2022/03/19,0.004570015547466469
0xc88f7666330b4b511358b7742dc2a3234710e7b1,2022/03/20,0.0024540147940151557
0xc88f7666330b4b511358b7742dc2a3234710e7b1,2022/03/21,0.002714065997383417
0xc88f7666330b4b511358b7742dc2a3234710e7b1,2022/03/22,0.0031772560237965774
0xc88f7666330b4b511358b7742dc2a3234710e7b1,2022/03/23,0.0037654869413484902
0xc88f7666330b4b511358b7742dc2a3234710e7b1,2022/03/24,0.003855826568795174
0xc88f7666330b4b511358b7742dc2a3234710e7b1,2022/03/25,0.003087583714046294
0xc88f7666330b4b511358b7742dc2a3234710e7b1,2022/03/26,0.0037701383372289806
0xc88f7666330b4b511358b7742dc2a3234710e7b1,2022/03/27,0.0040354516488794985
0xc88f7666330b4b511358b7742dc2a3234710e7b1,2022/03/28,0.0039472161944612135
0xc88f7666330b4b511358b7742dc2a3234710e7b1,2022/03/29,0.004382711733941887
0xc88f7666330b4b511358b7742dc2a3234710e7b1,2022/03/30,0.004682308078458038
0xc88f7666330b4b511358b7742dc2a3234710e7b1,2022/03/31,0.004255605902482895
0xc88f7666330b4b511358b7742dc2a3234710e7b1,2022/04/01,0.0028359862479193114
0xc88f7666330b4b511358b7742dc2a3234710e7b1,2022/04/02,0.0035219460625662865
0xc88f7666330b4b511358b7742dc2a3234710e7b1,2022/04/03,0.004041622155360944
0xc88f7666330b4b511358b7742dc2a3234710e7b1,2022/04/04,0.004206342892593706
0xc88f7666330b4b511358b7742dc2a3234710e7b1,2022/04/05,0.0046174773740995856
0xc88f7666330b4b511358b7742dc2a3234710e7b1,2022/04/06,0.002602088467201747
0xc88f7666330b4b511358b7742dc2a3234710e7b1,2022/04/07,0.0025725162281927893
0xc88f7666330b4b511358b7742dc2a3234710e7b1,2022/04/08,0.002976711381596848
0xc88f7666330b4b511358b7742dc2a3234710e7b1,2022/04/09,0.002950899676101957
0xc88f7666330b4b511358b7742dc2a3234710e7b1,2022/04/10,0.0030357049078149636
0xc88f7666330b4b511358b7742dc2a3234710e7b1,2022/04/11,0.04441717294591677
0xc88f7666330b4b511358b7742dc2a3234710e7b1,2022/04/12,0.026665731965123268
0xc88f7666330b4b511358b7742dc2a3234710e7b1,2022/04/13,0.03397907037682814
0xc88f7666330b4b511358b7742dc2a3234710e7b1,2022/04/14,0.034945371397165734
0xc88f7666330b4b511358b7742dc2a3234710e7b1,2022/04/15,0.039926252046401524
0xc88f7666330b4b511358b7742dc2a3234710e7b1,2022/04/16,0.040836019854559355
0xc88f7666330b4b511358b7742dc2a3234710e7b1,2022/04/17,0.04768266320562181
0xc88f7666330b4b511358b7742dc2a3234710e7b1,2022/04/18,0.050020700682900855
0xc88f7666330b4b511358b7742dc2a3234710e7b1,2022/04/19,0.005978175219498048
0xc88f7666330b4b511358b7742dc2a3234710e7b1,2022/04/20,0.0037385898279798735
0xc88f7666330b4b511358b7742dc2a3234710e7b1,2022/04/21,0.0034738999339874814
